#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
0,130,23020,DEL PERSONAL SEGURIDAD,500,0,500,0
0,130,23120,DEL PERSONAL NO DIRECTIVO,0,0,0,0
0,130,23300,OTRAS INDEMNIZACIONES SEGURIDAD,0,21000,21000,3168
0,130,62200,INV. NUEVA ASOC. SEGURIDAD (GALERIA TIRO),0,0,0,0
0,130,62300,MAQ. INSTAL.UTIL. SEGURIDAD,0,0,0,0
0,130,62302,INSTALACION CAMARAS VIGILANCIA TRAFICO (P5000),0,0,0,0
0,130,62400,ELEMENTOS DE TRANSPORTE SEGURIDAD,24000,0,24000,0
0,132,12001,SUELDOS GRUPO A2 SEGURIDAD Y ORDEN PUBLICO,0,0,0,4580.66
0,132,12003,SUELDOS DEL GRUPO C1 SEGURIDAD Y ORDEN PUBLICO,0,0,0,10612.35
0,132,12004,SUELDOS DEL GRUPO C2 SEGURIDAD Y ORDEN PUBLICO,0,0,0,266508.16
0,132,12006,TRIENIOS SEGURIDAD Y ORDEN PUBLICO,0,0,0,41042.48
0,132,12100,COMPLEMENTO DE DESTINO SEGURIDAD Y ORDEN PUBLICO,0,0,0,168397.98
0,132,12101,COMPLEMENTO ESPECIFICO SEGURIDAD Y ORDEN PUBLICO,0,0,0,492481.03
0,132,12103,OTROS COMPLEMENTOS SEGURIDAD Y ORDEN PUBLICA,0,0,0,31877.77
0,132,15000,PRODUCT. FUNC. SEGURIDAD Y ORDEN PUBLICO,0,0,0,157028.56
0,132,23300,OTRAS INDEMNIZACIONES SEGURIDAD Y ORDEN PUBLICO,0,0,0,7272
0,133,131,LABORAL TEMPORAL ORDENACION DEL TRAFICO Y DEL ESTACIONAMIENT,0,0,0,0
0,133,13000,R.B.L.F. ORDENACION DEL TRAFICO Y DEL ESTACIONAMIENTO,97426.58,0,97426.58,50367.21
0,133,13001,HORAS EXTRAS ORDENCION DEL TRAFICO Y DEL ESTACIONAMIENTO,7346.24,0,7346.24,3739.68
0,133,13002,O.R. L.F ORDENACION DEL TRAFICO Y DEL ESTACIONAMIENTO,10040.64,0,10040.64,3090.39
0,133,21000,INFRAES. Y BIENES NATURALES ORDENAC. TRAFI Y ESTACIONAMIENTO,313303.23,0,313303.23,65224.14
0,133,22100,ENERGIA ELECTRICA TRAFICO ESTACIONAMIENTO,0,0,0,0
0,133,22199,OTROS SUMINISTROS ORDENACION DEL TRAFICO Y ESTACIONAMIENTO,0,0,0,0
0,133,22601,ATENC. PROTO Y REPRESENT. ORDENACION DEL TRAFICO Y ESTACIONA,0,0,0,0
0,133,22706,ESTUDIOS Y TRABAJOS TECNICOS SER,174186,0,174186,0
0,133,62302,INSTALACION CAMARAS VIGILANCIA TRAFICO (P5000),0,0,0,0
0,133,62303,ADECUAC.SALA CONTROL MOVILIDAD TRAFICO (P5000),0,0,0,0
0,135,13000,R.B.L.F. SERV. INTEGRAL DE EMERG Y P.C.IVIL,0,0,0,131783.97
0,135,13002,O.R.L.F. SERV. INTEGRAL DE EMERG Y P.C.IVIL,0,0,0,37487.56
0,135,22003,MAT.TEC.ESPE.NO. INVENTA.PROTECCION CIVIL.,1000,0,1000,0
0,135,22104,VESTUARIO PROTECCION CIVIL,9000,0,9000,0
0,135,22105,PRODUCTOS ALIMENTICIOS PROTECCION CIVIL,2000,0,2000,0
0,135,22111,SUMIN. DE REPUES. DE MAQ. UTI. ELEM. TPTE. PROTECCION CIVIL,2000,0,2000,0
0,135,22112,"SUMIN. DE MAT., ELECTRO., ELECT. Y DE TELEC.. PROTEC. CIVIL",1000,0,1000,0
0,135,22400,PRIMAS DE SEGUROS PROTECCION CIVIL,5000,0,5000,626.61
0,135,22500,TRIBUTOS ESTATALES PROTECCION CIVIL,0,0,0,0
0,135,22601,ATENCIONES PROTOCOLARIAS Y PRESENTATIVAS,0,0,0,0
0,135,22699,OTROS GASTOS DIVERSOS,1000,0,1000,0
0,135,23020,DEL PERSONAL NO DIRECTIVO,0,0,0,0
0,135,23120,DEL PERSONAL NO DIRECTIVO,0,0,0,0
0,136,21200,EDIFI.  Y OTRAS  CONSTRUCC. SERV. EXTINC. INCENDIOS,0,0,0,0
0,136,22501,TRIBUTOS CAM SERVICIO DE EXTINCION DE INCENDIOS,2054488.81,0,2054488.81,1888509.62
0,136,35200,INTERESES DE DEMORA SERVICO DE EXTINCION DE INCENDIOS,306486.28,0,306486.28,234114.89
0,150,131,R.L. T. URBANISMO,0,0,0,0
0,150,203,ARRENDA.MAQ.INSTA.UTILL. URBANISMO,0,0,0,0
0,150,205,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,0,0,0,0
0,150,209,CANON PARKING DISUASORIO,0,0,0,0
0,150,750,A LA ADMON GENERAL DE LA CAM URBANISMO,0,0,0,0
0,150,770,A EMPRESAS PRIVADAS,0,0,0,0
0,150,12000,SUELDOS GRUPO A1 URBANISMO,44031.96,0,44031.96,5705.28
0,150,12001,SUELDOS GRUPO A2 URBANISMO,0,0,0,0
0,150,12002,SUELDOS GRUPO B URBANISMO,0,0,0,0
0,150,12003,SUELDOS GRUPO C1 URBANISMO,9884.84,0,9884.84,1454.46
0,150,12004,SUELDOS GRUPO C2 URBANISMO,8378.58,0,8378.58,1210.55
0,150,12005,SUELDOS GRUPO E URBANISMO,0,0,0,1107.92
0,150,12006,TRIENIOS FUNC. URBANISMO,15595.9,0,15595.9,3065.38
0,150,12100,COMPLEM. DESTINO URBANISMO,43507.66,0,43507.66,4528.03
0,150,12101,COMPLEM. ESPEDIFICO URBANISMO,50565.06,0,50565.06,5992
0,150,12103,OTROS COMPLEM. FUNC. URBANISMO,0,0,0,1482
0,150,13000,R.B. L.F. URBANISMO,887678.13,0,887678.13,148774.26
0,150,13001,HORAS EXTRAS L.F. URBANISMO,0,0,0,0
0,150,13002,O.R. L.F. URBANISMO,73186.2,0,73186.2,18437.4
0,150,15000,PRODUCT. FUNC. URBANISMO,54508.32,0,54508.32,5325.61
0,150,15001,PRODUCTIVIDAD LABORALES URBANISMO,35020.8,0,35020.8,6378.61
0,150,15100,GRATIFICACIONES F. URBANISMO,0,0,0,0
0,150,15101,GRATIFICACIONES L.F. URBANISMO,0,0,0,0
0,150,15301,DEDICACION LAB. URBANISMO,6840,0,6840,1140
0,150,20200,ARRENDA.  DE EDIFI. Y OTRAS CONSTRUCC. URBANISMO,50000,0,50000,3025
0,150,21200,EDIFI.  Y OTRAS  CONSTRUCC.  URBANISMO,20000,0,20000,0
0,150,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. URBANISMO",1000,0,1000,0
0,150,21500,MOBILIARIO URBANISMO,300,0,300,0
0,150,22001,"PRENSA, LIB.Y OTR.PUBL.URBANISMO",2000,0,2000,0
0,150,22003,MAT.TEC.ESP.NO.INV.URBANISMO,1000,0,1000,4.54
0,150,22101,AGUA URBANISMO,244000,0,244000,61271.26
0,150,22102,GAS URBANISMO,0,0,0,0
0,150,22104,VESTUARIO ADMON. GENERAL VIVIENDA Y URBANISMO,0,0,0,0
0,150,22500,TRIBUTOS ESTATALES URBANISMO,1000,0,1000,65.29
0,150,22601,ATENC.PROTO.Y REPRESEN. URBANISMO,1000,0,1000,0
0,150,22602,PUBLICIDAD Y PROPAGANDA URBANISMO,0,0,0,0
0,150,22603,PUBLICACIONES EN DIARIOS OFICIALES URBANISMO,30000,0,30000,3409.75
0,150,22604,JURIDICOS URBANISMO,5000,0,5000,139.8
0,150,22606,"REUNIONES, CONFERENCIAS Y CURSOS URBANISMO",0,0,0,0
0,150,22611,ANUNCIOS EN PERIODICOS  URBANISMO,5000,0,5000,0
0,150,22699,OTROS GASTOS DIVERSOS,1000,0,1000,0
0,150,22706,ESTUDIOS Y TRABAJOS TECNICOS URBANISMO,85000,0,85000,0
0,150,23000,DIETAS DE LOS MIEMBROS DE LOS ORGANOS DE GOBIERNO URBANISMO,0,0,0,300
0,150,23100,DE LOS MIEMBROS DE LOS ORGANOS DE GOBIERNO,0,0,0,100
0,150,23120,LOCOMOCION PERSONAL URBANISMO,500,0,500,0
0,150,62300,INVERS. NUEV. ASOC. A MAQ.INSTA Y UTILLA. URBANISMO,0,0,0,0
0,150,79001,APORTA.CUOTAS URBANIZACION LA PELUQUERA,0,0,0,0
0,151,12000,SUELDOS GRUPO A1 URBANISMO,0,0,0,10343.62
0,151,12004,SUELDOS DEL GRUPO C2 URBANISMO,0,0,0,3020.73
0,151,12006,TRIENIOS URBANISMO,0,0,0,4171.12
0,151,12100,COMPLEMENTO DE DESTINO URBANISMO,0,0,0,5857.25
0,151,12101,COMPLEMENTO ESPECIFICO URBANISMO,0,0,0,6730.05
0,151,13000,"R.B.L.F. URBANIS. PLANEAM, GEST. EJEC. Y DISCIPLI. URBANIS",0,37103.75,37103.75,207188.94
0,151,13002,OTRAS REMUNERACIONES URBANISMO,0,0,0,12761.2
0,151,15000,PRODUCT. FUNC. URBANISMO,0,0,0,7047.24
0,151,15001,PRODUCTIVIDAD LABORALES URBANISMO,0,0,0,7022.4
0,151,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",0,0,0,0
0,151,21400,ELEMENTOS DE TRANSPORTE,0,0,0,0
0,151,22003,MATERIAL TECNICO ESPECIAL NO INVENTARIABLE,0,0,0,0
0,151,22699,OTROS GASTOS DIVERSOS,0,0,0,0
0,161,22700,CONTRATO MANTENIMIENTO ALCANTARILLADO,0,0,0,0
0,161,22706,ESTUD. Y TABA.TECNI. SANEA.ADAST. Y DISTRI. AGUAS,0,0,0,0
0,163,13000,RETRIBUCIONES BASICAS LIMPIEZA VIARIA,0,0,0,13016.25
0,163,13002,OTRAS REMUNERACIONES LIMPIEZA VIARIA,0,0,0,950
0,163,15001,PRODUCTIVIDAD LABORALES LIMPIEZA VIARIA,0,0,0,1930.4
0,163,22700,CONTRATO SERVICIO LIMPIEZA VIARIA,3253486.32,0,3253486.32,1575042.36
0,164,131,REMUN. L.T. CEMENTERIOS,0,0,0,0
0,164,203,ARRENDA. MAQ. INST. Y UTI. CEMENTERIOS,0,0,0,0
0,164,13000,R.B. L.F. CEMENTERIOS,12987.64,0,12987.64,0
0,164,13001,HORAS EXTRAS L.F. CEMENTERIO,2645,0,2645,0
0,164,13002,O.R. L.F. CEMENTERIOS,1500,0,1500,0
0,164,15101,GRATIFICACIONES L.F. CEMENTERIOS,0,0,0,0
0,164,15102,GRATIFICACIONES L.E. CEMENTERIOS,0,0,0,0
0,164,15301,DEDICACION LAB. CEMENTERIOS,0,0,0,0
0,164,22100,ENERGIA ELECTRICA CEMENTERIOS,0,0,0,0
0,164,22101,AGUA CEMENTERIOS,0,0,0,0
0,164,22106,PRODUCTOS FARMACEUTICOS CEMENTERIOS,0,0,0,0
0,164,22107,SUMIN. PRODUCTOS JARDINES CEMENTERIOS,0,0,0,0
0,164,22199,OTROS SUMINISTROS CEMENTERIO Y SERVICIOS FUNERARIOS,0,0,0,0
0,164,22799,OTROS TRABAJOS REALIZADOS POR EMPRESAS,0,0,0,0
0,164,23120,LOCOMOCION PERSONAL CEMENTERIOS,0,0,0,0
0,165,13000,R.B.L.F. ALUMBRADO PUBLICO,0,0,0,14060.2
0,165,13002,OTRAS REMUNERACIONES ALUMBRADO PUBLICO,0,0,0,3197.4
0,165,21000,INFRAESTRUCTURAS Y BIENES NATURALES ALUMBRADO PUBLICO,566529.84,0,566529.84,234233.24
0,165,21200,EDIFICIOS Y OTRAS CONSTRUCCIONES ALUMBRADO PUBLICO,299726.9,0,299726.9,114092.7
0,165,22100,ENERGIA ELECTRICA ALUMBRADO PUBLICO,2604335.94,0,2604335.94,1011478.4
0,165,22102,GAS ALUMBRADO PUBLICO,426344.58,0,426344.58,253417.43
0,165,22103,COMBUSTIBLES Y CARBURANTES ALUMBRADO PUBLICO,18421.04,0,18421.04,6140.36
0,165,22706,ESTUDIOS Y TRABAJOS TECNICOS ALUMBRADO PUBLICO,210622.06,0,210622.06,0
0,165,22712,CONT. MANT. ALUMBRADO PUBLICO,250000,0,250000,29212.99
0,170,203,ARRENDA. MAQ. INSTA Y UTI PARQUES Y JARDINES,0,0,0,0
0,170,12003,SUELDOS DEL GRUPO C1 ADMON.GRAL. MEDIO AMBIENTE,0,0,0,3537.45
0,170,12006,TRIENIOS ADMON.GRAL. MEDIO AMBIENTE,0,0,0,948.03
0,170,12100,COMPLEMENTO DE DESTINO ADMON.GRAL. MEDIO AMBIENTE,0,0,0,2107.15
0,170,12101,COMPLEMENTO ESPECIFICO ADMON.GRAL. MEDIO AMBIENTE,0,0,0,2864.1
0,170,13000,R.B.L.F. ADMON.GRAL. MEDIO AMBIENTE,0,0,0,8147.25
0,170,15000,PRODUCT. FUNC. ADMON.GRAL. MEDIO AMBIENTE,0,0,0,955.64
0,170,21000,INFRAESTRUCTURAS Y BIENES NATURALES PARQUES Y JARDINES,65000,0,65000,0
0,170,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. PARQUES Y JARDINES",1000,0,1000,0
0,170,21500,MOBILIARIO PARQUES Y JARDINES,44000,0,44000,0
0,170,22001,PRENSA LI. Y O. PUBLIC. PARQUES Y JARDINES,0,0,0,0
0,170,22002,MATERIAL INFORMATICO NO INVENTARIABLE PARQUES Y JARDINES,1000,0,1000,0
0,170,22106,PRODUC. FARMAC. PARQUES Y JARDINES,6000,0,6000,595.74
0,170,22107,SUMIN. PRODUCTOS JARDINES PARQUES Y JARDINES,12000,0,12000,0
0,170,22110,PRODUCTOS DE LIMPIEZA Y ASEO PARQUES Y JARDINES,0,0,0,0
0,170,22113,MANUTENCION DE ANIMALES PARQUES Y JARDINES,0,0,0,0
0,170,22601,ATENCION.  PROTOCO. Y REPRESENTATIVAS PARQUES Y JARDINES,0,0,0,0
0,170,22699,OTROS GASTOS DIVERSOS PARQUES Y JARDINES,0,0,0,0
0,170,22700,LIMPIEZA Y ASEO,0,0,0,0
0,170,22706,ESTUD. Y TRABA. TEC. PARQUEES Y JARDINES,0,0,0,0
0,170,23120,DEL PERSONAL NO DIRECTIVO PARQUES Y JARDINES,500,0,500,0
0,171,13000,R.B.L.F. PARQUE Y JARDINES,0,0,0,13812.9
0,171,13002,OTRAS REMUNERACIONES PARQUE Y JARDINES,0,0,0,3.12
0,171,22710,SERVICIOS VARIOS ZONAS VERDES,4113262.29,0,4113262.29,1987393.01
0,211,16006,MED-FAR.FUNCIONARIOS,0,0,0,0
0,211,16102,FONDO PARA PRESTAMOS ADQUISICION VIVIENDA,0,0,0,0
0,221,127,CONTRIB.PLANES Y FONDOS DE PENSIONES FUNCIONARIOS,4267.1,0,4267.1,0
0,221,147,CONTRIBU. PLANES Y FONDOS PENSIONES LABORAL,11732,0,11732,0
0,221,170,OTROS CONCEPTOS OTRAS PREST.ECON A FAVOR EMPLEADOS,0,0,0,0
0,221,225,TRIBUTOS,0,0,0,0
0,221,16000,SEGURIDAD SOCIAL,0,0,0,0
0,221,16105,PENSIONES A CARGO DE LA ENTIDAD LOCAL,20323.24,0,20323.24,3472.65
0,221,16200,FORMA Y PERFEC.DEL PERSONAL OTRAS PRESTA ECON,79725.94,0,79725.94,60
0,221,16204,ACCION SOCIAL OTRAS PRESTA ECO A FAVOR EMPLE,0,0,0,450
0,221,16205,SEGUROS DE VIDA A FAVOR DE EMPLEADOS,65106.35,0,65106.35,0
0,221,16206,APORTACIONES ASISTENCIA SANITARIA COMPLEMENTARIA,0,0,0,0
0,221,16306,APORTACIONES SECCIONES SINDICALES (LABORALES),0,0,0,0
0,241,131,LABORAL TEMPORAL,0,0,0,0
0,241,203,ARENDA. MAQ. INST. Y UTI FOMENTO DEL EMPLEO,0,0,0,0
0,241,205,ARRENDA. MOBILIARIO FOMENTO DEL EMPLEO,0,0,0,0
0,241,223,TRANSPORTES FOMENTO DEL EMPLEO,0,0,0,0
0,241,225,TRIBUTOS,0,0,0,0
0,241,481,PREM. BEC. OTRAS FOMENTO DEL EMPLEO,0,0,0,0
0,241,632,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
0,241,12000,SUELDOS DEL GRUPO A1 FOMENTO DEL EMPLEO,0,0,0,0
0,241,12001,SUELDO GRUPO AS FOMENTO DEL EMPLEO,0,0,0,0
0,241,12002,SUELDOS GRUPO B FOMENTO DEL EMPLEO,0,0,0,0
0,241,12003,SUELDOS GRUPO C1 FOMENTO DEL EMPLEO,9884.84,0,9884.84,4991.91
0,241,12004,SUELDOS GRUPO C2,0,0,0,0
0,241,12005,SUELDOS GRUPO E FOMENTO DEL EMPLEO,0,0,0,0
0,241,12006,TRIENIOS FUNC. FOMENTO DEL EMPLEO,3774.7,0,3774.7,1999.28
0,241,12100,COMPLEM DESTINO FOMENTO DEL EMPLEO,7137.76,0,7137.76,3604.58
0,241,12101,COMPLEM ESPECIFICO FOMENTO DEL EMPLEO,13994.96,0,13994.96,7067.41
0,241,12103,OTROS COMPLEM FUNC. FOMENTO DEL EMPLEO,0,0,0,0
0,241,13000,R.B. L.F. FOMENTO DEL EMPLEO,296274.78,-78792.92,217481.86,117875.42
0,241,13001,HORAS EXTRAS. FOMENTO DEL EMPLEO,0,0,0,0
0,241,13002,O.R. L.F. FOMENTO DEL EMPLEO,0,0,0,0
0,241,15000,PRODUCT. FUNC. FOMENTO DEL EMPLEO,8954.52,0,8954.52,4502.04
0,241,15101,GRATIFICACIONES L.F. FORMACION Y EMPLEO,0,0,0,0
0,241,15102,GRATIFICACIONES L.E. FORMACION Y EMPLEO,0,0,0,0
0,241,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.FOMENTO EMPLEO",0,0,0,0
0,241,22001,PRENSA LI. Y O. PUBLI. FOMENTO DEL EMPLEO,0,0,0,0
0,241,22002,"MAT, INFORMA. N . INVEN. FOMENTO DEL EMPLEO",0,0,0,0
0,241,22003,MAT. TEC. ESPE. N. INVEN. FOMENTO DEL EMPLEO,0,0,0,0
0,241,22100,ENERGIA ELECTRICA FOMENTO DEL EMPLEO,0,0,0,0
0,241,22101,AGUA FOMENTO DEL EMPLEO,0,0,0,1304.07
0,241,22601,ATENC. PROTO Y REPRE. FOMENTO DEL EMPLEO,0,0,0,0
0,241,22606,"REUNIONES, CONFERENCIAS Y CURSOS FOMENTO DEL EMPLEO",1000,0,1000,0
0,241,22699,OTROS GASTOS DIVERSOS,0,0,0,0
0,241,22706,ESTUD. Y TRABA. TECN. FOMENTO DEL EMPLEO,15000,0,15000,0
0,241,23020,DIETAS DEL PERSONAL FOMENTO DEL EMPLEO,0,0,0,0
0,241,23120,LOCOMOCION DEL PERSONAL FOMENTO DEL EMPLEO,0,0,0,51
0,241,48900,TRANSF. A FAMIL. E INSTI. SIN FIN.  LUCRO FOMENTO DEL EMPLEO,80000,0,80000,0
0,320,205,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,0,0,0,0
0,320,623,INV.NUEV.ASOC. MAQ.INSTA. Y UTI. ADMON. GRAL DE EDUCACION,0,0,0,0
0,320,625,INV. NUEV. ASOC. MOBILIARIO EDUCACION,0,0,0,0
0,320,633,INV. REPO. ASOC. MAQ. INSTA. Y UTI. ADMON. GRAL. EDUCACION,0,0,0,0
0,320,12000,SUELDOS GRUPO A10 EDUCACION,0,0,0,7412.11
0,320,12001,SUELDOS GRUPO A2 EDUCACION,0,0,0,0
0,320,12002,SUELDOS GRUPO B EDUCACION,0,0,0,0
0,320,12003,SUELDOS GRUPO C1 EDUCACION,0,0,0,0
0,320,12004,SUELDOS GRUPO C2  EDUCACION,0,0,0,0
0,320,12005,SUELDOS GRUPO E EDUCACION,15357.16,0,15357.16,0
0,320,12006,TRIENIOS FUNC. EDUCACION,3772.62,0,3772.62,580.44
0,320,12100,COMPLEM. DESTINO EDUCACION,6653.36,0,6653.36,5885.11
0,320,12101,COMPLEM. ESPECIFICO EDUCACION,12579,0,12579,5857.74
0,320,12103,OTROS COMPLEM. FUNC. EDUCACION,0,0,0,0
0,320,13000,R.B. L.F. EDUCACION,802675.3,0,802675.3,233599.17
0,320,13001,HORAS EXTRAS L.F. EDUCACION,4127,0,4127,0
0,320,13002,O.R.  L.F.  EDUCACION,9668.44,0,9668.44,2272.17
0,320,13100,LABORAL TEMPORAL EDUCACION,19667.31,0,19667.31,2865.98
0,320,15000,PRODUCT. FUNC.  EDUCACION,4363.44,0,4363.44,1775.16
0,320,15100,GRATIFICACIONES F. EDUCACION,0,0,0,0
0,320,15101,GRATIFICACIONES L.F. EDUCACION,0,0,0,0
0,320,15102,GRATIFICACIONES LABORAL EVENTUAL,0,0,0,0
0,320,15300,DEDICACION FUNC. EDUCACION,0,0,0,0
0,320,15301,DEDICACION LAB. EDUCACION,0,0,0,0
0,320,20300,ARRENDA.  DE MAQUINA.  INSTALACIO.  Y UTI. EDUCACION,4000,0,4000,0
0,320,21200,EDIFI.  Y OTRAS  CONSTRUCC.,0,0,0,0
0,320,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. EDUCACION",1000,0,1000,0
0,320,21500,MOBILIARIO EDUCACION,9000,3000,12000,0
0,320,22001,PRENSA LI. O. PUBLI. EDUCACION,0,0,0,0
0,320,22002,MATERIAL INFORMATICO NO INVENTARIABLE EDUCACION,0,3185,3185,0
0,320,22003,MAT.TEC.ESPE.NO.INVENTARIABLE EDUCACION,3000,475,3475,0
0,320,22100,ENERGIA ELECTRICA EDUCACION,0,0,0,0
0,320,22101,AGUA EDUCACION,76000,0,76000,20982.34
0,320,22102,GAS EDUCACION,0,0,0,0
0,320,22103,COMBUSTIBLE Y CARBURANTES EDUCACION,0,0,0,0
0,320,22104,VESTUARIO EDUCACION,3000,0,3000,0
0,320,22105,PRODUCTOS  ALIMENTICIOS EDUCACION,300,0,300,0
0,320,22199,OTROS SUMINISTROS ADMON GRAL. DE EDUC.,6000,8677.5,14677.5,1033.39
0,320,22300,TRANSPORTE  ADMON. GRAL. EDUCACION,0,0,0,0
0,320,22400,PRIMAS DE SEGUROS EDUCACION,3000,0,3000,0
0,320,22601,ATENC. PROTO Y REPRE. EDUCACION,3000,0,3000,0
0,320,22602,PUBLIC. Y PROPAGANDA EDUCACION,2500,0,2500,0
0,320,22606,REUNIO.CONFE. Y CURSOS EDUCACION,5000,5600,10600,0
0,320,22699,OTROS GASTOS DIVERSOS EDUCACION,1000,0,1000,330
0,320,23000,DIETAS ORGANOS DEGOBIERNO EDUCACION,0,0,0,0
0,320,23020,DIETAS DEL PERSONAL NO DIRECTIVO EDUCACION,3000,2748.56,5748.56,1180
0,320,23100,LOCOMOCION ORGANOS DE GOBIERNO EDUCACION,0,0,0,0
0,320,23120,LOCOMOCION PERSONAL NO DIRECTIVO  EDUCACION,2100,3247.46,5347.46,1920
0,323,13000,R.B.L.F. FUNC. CENTR. ENSEÑAN. PREESCOLAR Y PRIMARIA,0,19486.2,19486.2,165261.27
0,323,13002,O.R. FUNCIONA CENTROS ENSEÑ. PREESC. Y PRIMARIA,0,0,0,992.68
0,323,13100,R.B.L.E. FUNC.C.E. PREESCOLAR Y PRIMARIA,0,0,0,7164.95
0,323,22703,PROG.APERTU.COLEGIOS VACA.,0,0,0,0
0,323,22706,ESTUDIOS Y TRABAJOS TECNICOS CENTRO EDUCATIVOS,0,0,0,0
0,323,22707,ESCUELAS Y AULAS INFANTILES,875608.91,0,875608.91,329318.87
0,323,62203,INVERSION NUEVA ESCUELA INFANTIL EL CARACOL,0,0,0,0
